prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
479 000 zł,"84,77 m²",Mieszkanie 4 pokojowe z Tarasem Na Dachu!,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.037996,22.040289,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
386 384 zł,"58,99 m²",mieszkanie,3,do wykończenia,Współrzędne dokładne,"ul. Polna , Dębica, dębicki",50.035859,21.417049,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,internet,drzwi / okna antywłamaniowe,beton komórkowy,pierwotny
399 999 zł,"62,69 m²","3 pokoje, 63m2, piętro 1/1, Budziwój",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Budziwój, Rzeszów, Rzeszów",49.96988,21.98553,1/1,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2023,szeregowiec,nie,brak informacji,brak informacji,pustak,pierwotny
369 000 zł,"76,71 m²",Mieszkanie z antresolą w bliźniaku | Extra cena,5,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Głogów Małopolski, rzeszowski, podkarpackie",50.161984,21.958264,1/1,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,2023-07-30,2023,blok,nie,brak informacji,brak informacji,pustak,pierwotny
499 500 zł,89 m²,2 Mieszkania (62 m2 + 27m2) w cenie 499.500 zł,5,do wykończenia,Współrzędne dokładne,"ul. Kilińskiego , Mielec, mielecki",50.295441,21.410172,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,pustak,pierwotny
461 000 zł,89 m²,OKAZJA! Nowe mieszkanie 89m2 - tylko 5.179zł/m2,5,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mielec, mielecki, podkarpackie",50.294523,21.412253,1/2,1 zł,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe",pustak,pierwotny
513 313 zł,"110,39 m²","Nowe 4-pokojowe mieszkanie 110,39 m2 z antresola",4,do wykończenia,Współrzędne dokładne,"ul. św. Walentego , Rzeszów, Rzeszów",50.000935,22.068551,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,domofon / wideofon,pustak,pierwotny
415 137 zł,"58,47 m²","Nowe 3-pokojowe mieszkanie 58,47m2 taras +ogród",3,do wykończenia,Współrzędne dokładne,"ul. św. Walentego , Rzeszów, Rzeszów",50.000935,22.068551,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,brak informacji,pustak,pierwotny
528 282 zł,"97,83 m²","Nowe 5-pokojowe mieszkanie 97,83m balkon parking",5,do wykończenia,Współrzędne dokładne,"ul. ks. bp. Antoniego Betańskiego , Rzeszów, Rzeszów",50.001278,22.079354,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,brak informacji,pustak,pierwotny
513 313 zł,"110,39 m²","Nowe mieszkanie 110,39 m2 antresola balkon",4,do wykończenia,Współrzędne dokładne,"ul. św. Walentego , Rzeszów, Rzeszów",50.000935,22.068551,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,domofon / wideofon,pustak,pierwotny
846 450 zł,"76,95 m²",4 pokoje | Panorama Kwiatkowskiego | NOWY budynek,4,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,8/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
432 000 zł,"57,72 m²",Domex Rzeszów - NOWY BUDYNEK - Osiedle Olbrachta,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Wilkowyja, ul. Jana Olbrachta",50.034645,22.069958,parter/4,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,pustak,pierwotny
Zapytaj o cenę,"100,47 m²",Piękne Mieszkanie 5-pok Nowe Osiedle ul. Miła | 31,5,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,3/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
389 000 zł,"55,61 m²","Przedsprzedaż! 55,61m2 - 3 pokoje z ogródkiem",3,do wykończenia,Współrzędne dokładne,"ul. Beskidzka , Rzeszów, Rzeszów",50.003908,21.936436,parter/1,Zapytaj,Zapytaj,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2024,blok,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
389 000 zł,"55,61 m²","Przedsprzedaż ! fajne układy, niska zabudowa",3,do wykończenia,Współrzędne dokładne,"ul. Beskidzka , Rzeszów, Rzeszów",50.007414,21.954835,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2024,brak informacji,nie,"telewizja kablowa, internet",brak informacji,inne,pierwotny
350 000 zł,83 m²,Nowe mieszkania w niskiej zabudowie w Głogowie Młp,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Głogów Małopolski, rzeszowski, podkarpackie",50.15,21.96667,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,brak informacji,brak informacji,pustak,pierwotny
429 000 zł,"52,63 m²",Mieszkanie 3 pokojowe osiedle Projektant!!!,3,do wykończenia,Współrzędne dokładne,"ul. Iwonicka , Rzeszów, Rzeszów",50.047995,21.957096,parter/1,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,brak informacji,monitoring / ochrona,pustak,pierwotny
"472 503,50 zł","53,15 m²","3 pok., taras 17m2, Staroniwa, gotowe w lipcu",3,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Jana Wywrockiego",50.035183,21.967907,parter/6,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
332 000 zł,"41,49 m²",Osiedle Olbrachta - Budynek nr 6 - Domex Rzeszów,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Wilkowyja, ul. Jana Olbrachta",50.034645,22.069958,parter/4,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,pustak,pierwotny
Zapytaj o cenę,"57,74 m²",Piękne Mieszkanie 3-pok Nowe Osiedle ul. Miła | 56,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,3/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,45 m²,Osiedle L͏O͏F͏T Rzeszów Gotowe z ogródkiem,2,do wykończenia,Współrzędne dokładne,"Krasne 32A, Rzeszów, Rzeszów",50.042241,22.078508,parter/3,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
470 005 zł,"81,74 m²",Dworzysko | Gotowe mieszkanie | Oddzielna kuchnia,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Dworzysko, Technologiczna",50.064666,21.950135,1/9,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",beton,pierwotny
325 380 zł,"37,4 m²",Nowe Mieszkanie na Osiedlu Architektów A3.1.M108,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,1/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
289 085 zł,"30,43 m²",Mieszkanie na Osiedlu Architektów A3.1.M111,1,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,2/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
373 752 zł,"42,96 m²",Ustawne Mieszkanie Osiedle Architektów A3.4.M128,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,4/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
288 800 zł,"30,4 m²",Ustawne Mieszkanie na Osiedlu Architektów B1.0.M6,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,parter/8,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
503 600 zł,"62,95 m²",Nowe Mieszkanie na Osiedlu Architektów B1.8.M50,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,8/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
525 840 zł,"65,73 m²",Wygodne Mieszkanie na Osiedlu Architektów B1.8.M51,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,8/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
389 000 zł,"55,61 m²",Nowa Inwestycja - duże ogródki - Beskidzka,3,do wykończenia,Współrzędne dokładne,"Zwięczyca, Rzeszów, Rzeszów",50.003864,21.941092,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2024,brak informacji,nie,"telewizja kablowa, internet",brak informacji,inne,pierwotny
371 577 zł,"42,71 m²",Atrakcyjne Mieszkanie Osiedle Architektów B2.0.M60,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,parter/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
284 050 zł,"29,9 m²",Nowe Mieszkanie na Osiedlu Architektów B2.6.M106,1,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,6/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
242 630 zł,"25,54 m²",Nowe Mieszkanie na Osiedlu Architektów B2.6.M107,1,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,6/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
495 200 zł,"61,9 m²",3-pokojowe mieszkanie 61m2 + 3 balkony,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Staroniwa, ul. Architektów",50.019516,21.971814,2/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
386 576 zł,"52,24 m²","Drabinianka 3 Pokojowe 52, 55, 61 m2 na Piętrach",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",49.990724,21.991905,1,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,brak informacji,brak informacji,pierwotny
499 000 zł,102 m²,Dwupopziomowe Mieszkanie! Klucze W Lipcu! Ogród!,4,do wykończenia,Współrzędne dokładne,"ul. Dębicka , Rzeszów, Rzeszów",50.054963,21.967937,2/2,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2023-07-30,2022,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
345 000 zł,"43,1 m²",Osiedle Olbrachta - DOMEX RZESZÓW 6 Budynek - NOWE,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Wilkowyja, ul. Jana Olbrachta",50.034645,22.069958,parter/4,Zapytaj,pełna własność,"balkon, ogródek",Zapytaj,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,pustak,pierwotny
Zapytaj o cenę,"58,09 m²",Piękne Mieszkanie 3-pok Nowe Osiedle ul. Miła | 26,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,2/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
298 485 zł,"36,18 m²",Dwupokojowe mieszkanie ul.Bałtycka - 298 485 zł,2,Zapytaj,Współrzędne dokładne,"Rzeszów, Wilkowyja, ul. Bałtycka",50.04465,22.0532,4/8,450 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,brak informacji,tak,brak informacji,brak informacji,beton,pierwotny
Zapytaj o cenę,"70,79 m²",Osiedle Prymasa | mieszkanie 4-pok. 6B_25 | Gotowe,4,do wykończenia,Współrzędne dokładne,"ul. Prymasa 1000-lecia , Rzeszów, Rzeszów",50.060505,21.970809,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,"70,58 m²",Osiedle Prymasa | mieszkanie 4-pok. 6B_13 | Gotowe,4,do wykończenia,Współrzędne dokładne,"ul. Prymasa 1000-lecia , Rzeszów, Rzeszów",50.060505,21.970809,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
Zapytaj o cenę,"77,6 m²",4 pokoje z aneksem kuchennym,4,do wykończenia,Współrzędne dokładne,"ul. Teofila Aleksandra Lenartowicza , Rzeszów, Rzeszów",50.0287,21.998175,parter/11,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
507 705 zł,"92,31 m²","GOTOWE MIESZKANIA! -2 poziomy, 2 m.post!!",4,do wykończenia,Współrzędne dokładne,"Rzeszów, Budziwój, ul. Aroniowa",49.971848,22.014776,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2021,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty",pustak,pierwotny
553 900 zł,"55,39 m²",Ostatni wolny dom! Widokowe tarasy 157m3 3 poziomy,6,Zapytaj,Współrzędne dokładne,"Rzeszów, Rzeszów, podkarpackie",50.002533,22.029487,Zapytaj,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,2022,szeregowiec,nie,brak informacji,brak informacji,brak informacji,pierwotny
448 000 zł,"42,84 m²","Rzeszów, nowe mieszkanie w Dzielnicy Parkowej",2,do wykończenia,Współrzędne dokładne,"ul. Ignacego Paderewskiego , Rzeszów, Rzeszów",50.027204,22.041115,2/5,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2023,blok,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
513 313 zł,"110,39 m²","Nowe mieszkanie 110,39 m2 z antresola",4,do wykończenia,Współrzędne dokładne,"ul. św. Walentego , Rzeszów, Rzeszów",50.000935,22.068551,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,domofon / wideofon,pustak,pierwotny
513 313 zł,"110,39 m²","Nowe mieszkanie 110,39m antresola balkon",4,do wykończenia,Współrzędne dokładne,"ul. św. Walentego , Rzeszów, Rzeszów",50.000935,22.068551,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,domofon / wideofon,pustak,pierwotny
782 730 zł,"86,97 m²",Odbierz klucze już niedługo! Osiedle obok parku!,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Słocina, ul. Ignacego Paderewskiego",50.02725,22.039701,7/7,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
763 000 zł,"76,3 m²",Odbierz klucze - ostatnie gotowe mieszkania!,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Władysława Grabskiego",50.01258,21.99599,8/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
Zapytaj o cenę,"64,43 m²",Nowe Mieszkanie 4 pok Osiedle KWADRAT ul Miła | 53,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,2/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
518 404 zł,"47,56 m²",3 pokoje| Panorama Kwiatkowskiego | NG Development,3,do wykończenia,Współrzędne dokładne,"ul. Eugeniusza Kwiatkowskiego , Rzeszów, Rzeszów",50.007496,22.000689,1/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
233 988 zł,"25,16 m²","Kawalerka z dużym tarasem, inwestycyjnie!",1,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.028613,21.959777,parter/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
431 642 zł,"58,33 m²",3 pokoje | Świetna cena | Odbiór w tym roku!,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.028613,21.959777,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
427 942 zł,"57,83 m²",3 pokoje w atrakcyjnej cenie! Pod inwestycję,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.028613,21.959777,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
464 590 zł,"66,37 m²",4 pokoje | Świetna cena | Odbiór w tym roku!,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.028613,21.959777,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
391 360 zł,"48,92 m²",3 pokoje w atrakcyjnej cenie! Pod inwestycje,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.028613,21.959777,parter/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
411 940 zł,"47,91 m²",Rzeszów Kielanówka,3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,1/2,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,brak informacji,brak informacji,cegła,pierwotny
423 600 zł,"56,48 m²",3 pokoje / Ogródek/ Parter / os. Projektant / 2022,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Przybyszówka, Rzeszów, Rzeszów",50.049143,21.931004,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2021,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
375 221 zł,"48,73 m²",Mieszkanie 3 pokoje - oddanie w tym roku!,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.028613,21.959777,parter/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,cegła,pierwotny
373 373 zł,"48,49 m²",Mieszkanie 3 pokoje - oddanie w tym roku!,3,do wykończenia,Współrzędne dokładne,"ul. Staroniwska , Rzeszów, Rzeszów",50.026725,21.953259,2/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,"telewizja kablowa, internet",monitoring / ochrona,cegła,pierwotny
